,Job_Link,Job_Title,Company_Name,Experience,Location,SalaryI,Num_Openings,Job_Post,Job_Application,Job_View,Salary,Industry,Functional_Area,Role_Category,Design_Role,Key_Skills,Skill_Experience,UG,PG,Doctorate
0,https://www.naukri.com/job-listings-Business-Analyst-Eaton-Technologies-Pvt-Ltd-Pune-5-to-7-years-181017900818?src=jobsearchDesk&sid=15083904612238&xp=1,Business Analyst,Eaton Technologies Pvt. Ltd.,5 - 7 yrs,Pune,Not Disclosed by Recruiter,,Posted 1 day ago,Less than 10,49,Not Disclosed by Recruiter,Oil and Gas  /    Energy  /    Power  /    Infrastructure,Analytics & Business Intelligence,Analytics & BI,Business Analyst,"Distributor Sales,Channel Marketing,Business Development,Distribution,Data Analytics,Data Analysis,Program Management,Business Analysis,System Design,Data Validation,Business Analyst,MS - Access,Tableau,SQL ","3-4 year bachelors degree from an accredited school    5-7 years of relevant experience    Strong Knowledge of Advanced Data Analytics platforms such as MS-Access, Tableau, SQL, etc.    Prior incentive calculation / processing experience    Excellent interpersonal skills related to collaboration and professional presence    Strong computer skills with familiarity and expertise with Microsoft Word, Excel, & PowerPoint    Strong verbal and written communication skills including the ability to make presentations to groups of various sizes and levels of authority within the organization.",Any Graduate - Any Specialization,Any Postgraduate - Any Specialization,Doctorate Not Required
1,https://www.naukri.com/job-listings-Business-Systems-Analysis-Analyst-Fiserv-India-Pvt-Ltd-Noida-2-to-7-years-181017900562?src=jobsearchDesk&sid=15083904612238&xp=4,"Business Systems Analysis, Analyst",Fiserv India Pvt Ltd,2 - 7 yrs,Noida,Not Disclosed by Recruiter,,Posted 1 day ago,Less than 10,90,Not Disclosed by Recruiter,Banking  /    Financial Services  /    Broking,"IT Software - Application Programming   ,     Maintenance",System Design/Implementation/ERP/CRM,Business Analyst,"Product management,Analytical,Operations,Core banking,Gap analysis,Written communication,Banking,Solution design,Senior Analyst,Management ",,"B.Tech/B.E. - Computers, BCA - Computers, B.Sc - Computers","M.Tech - Computers, MCA - Computers",
2,https://www.naukri.com/job-listings-Business-Analyst-Iit-nit-bits-Swiggy-Bengaluru-1-to-3-years-161017902492?src=jobsearchDesk&sid=15083904612238&xp=6,Business Analyst - Iit/nit/bits,Swiggy,1 - 3 yrs,Bengaluru,Not Disclosed by Recruiter,,Posted 1 day ago,384,915,Not Disclosed by Recruiter,IT-Software  /    Software Services,Analytics & Business Intelligence,Analytics & BI,Business Analyst,"Business Analysis,Google Analytics,Business Intelligence,Excel,QlikView,R,SAS ","BASIC QUALIFICATIONS : - Bachelor's degree in Engineering from premier institutes preferred - R, SAS, Qlikview, Google Analytics, MixPanel (GOOD TO HAVE) - Excel, MySQL (MUST) - Experience with RDBMS & Business Intelligence is needed",B.Tech/B.E. - Any Specialization,MBA/PGDM - Any Specialization,Doctorate Not Required
3,https://www.naukri.com/job-listings-CHT-Business-Analyst-Shell-India-Markets-Private-Limited-Chennai-5-to-8-years-171017900143?src=jobsearchDesk&sid=15083904612238&xp=7,CHT Business Analyst,Shell India Markets Private Limited,5 - 8 yrs,Chennai,Not Disclosed by Recruiter,Openings: 2,Posted 1 day ago,Less than 10,136,Not Disclosed by Recruiter,Chemicals  /    PetroChemical  /    Plastic  /    Rubber,Analytics & Business Intelligence,Analytics & BI,Business Analyst,"Accounting,Finance,Business Planning,Stakeholder Management,Enterprise Reporting,Change Management,Financial Management,Business Analysis,Senior Level,Quality Improvement ","The role requires an individual with strong customer focus and CI process mindset. This role has a broad remit to respond to services and development requests from business partners and requires strong interpersonal skills with both internal and external parties.Graduate and Professional Qualification (ACCA/CIMA/CA) Accountant with 5 to 8 years of post-qualification experience or can demonstrate qualification through experience. Experience of ERP systems (SERP, GSAP, Blue Print, Cognos, etc.)Microsoft Excel and business intelligence tools are a must. Experience of working in a virtual environment is required. Strong communication skills and ability to influence and motivate others. Self-starter and ability to manage diverse cultural/ethnic sensitivities. Project management experience Ability to deal effectively with complexity and details. Ability to prioritize and ensure delivery. Eye for detail and strong team player. Experienced in Planning and analysis Experience in Team handling Project management experience knowledge of Lean/Six Sigma methodology desirable.",Any Graduate - Any Specialization,CA,Doctorate Not Required
4,https://www.naukri.com/job-listings-Business-Analyst-Medicare-Advantage-US-Health-Insurance-Guru-Gowri-Krupa-Technologies-Private-Limited-Hyderabad-Uppal-3-to-8-years-260917002986?src=jobsearchDesk&sid=15083904612238&xp=9,Business Analyst- Medicare Advantage( US Health Insurance),Guru Gowri Krupa Technologies Private Limited,3 - 8 yrs,Hyderabad(Uppal),Not Disclosed by Recruiter,,Posted Today,939,4000+,Not Disclosed by Recruiter,IT-Software  /    Software Services,Other,Other,"Permanent Job, Full Time","medicare,enrollment,health insurance,us healthcare ",Please refer to the Job description above,B.Tech/B.E. - Any Specialization,"M.Tech - Any Specialization, MBA/PGDM - Any Specialization",
5,https://www.naukri.com/job-listings-Business-Analyst-Ecommerce-Solutions-Company-Ahmedabad-China-Adecco-India-Private-Limited-Ahmedabad-5-to-10-years-210717006105?src=jobsearchDesk&sid=15083904612238&xp=11,Business Analyst - Ecommerce Solutions Company - Ahmedabad / China,Adecco India Private Limited  hiring for Reputed Ecommerce Solutions Company.,5 - 10 yrs,Ahmedabad,Not Disclosed by Recruiter,,Posted 1 day ago,Less than 10,581,Not Disclosed by Recruiter,Internet  /    Ecommerce,"IT Software - Application Programming   ,     Maintenance",System Design/Implementation/ERP/CRM,Business Analyst,"Business Analysis,web design,documentation,requirements,BR documentation ",,Any Graduate - Any Specialization,Any Postgraduate - Any Specialization,Doctorate Not Required
6,https://www.naukri.com/job-listings-Business-Analyst-Salesforce-Premium-Hyderabad-5-to-10-years-181017900288?src=jobsearchDesk&sid=15083904612238&xp=12,Business Analyst - Salesforce,Premium,5 - 10 yrs,Hyderabad,Not Disclosed by Recruiter,,Posted 1 day ago,18,105,Not Disclosed by Recruiter,IT-Software  /    Software Services,Analytics & Business Intelligence,Analytics & BI,Business Analyst,"Business Process,Life Cycle,Software Development,Business System,Information Technology,Business Analysis,Data Conversion ",Requirements : - 5 + years of relevant BSA work experience - Strong understanding of the Software Development Life Cycle (SDLC) - Knowledge and understanding of industry standard/best practices requirements gathering methodologies - Knowledge and understanding of Information Technology systems and software development - Good understanding of salesforce platform - Experience in data conversion and migration project,Any Graduate - Any Specialization,Any Postgraduate - Any Specialization,Doctorate Not Required
7,https://www.naukri.com/job-listings-Senior-Business-Analyst-MSCI-Mumbai-7-to-12-years-181017900570?src=jobsearchDesk&sid=15083904612238&xp=13,Senior Business Analyst,MSCI,7 - 12 yrs,Mumbai,Not Disclosed by Recruiter,,Posted 1 day ago,Less than 10,53,Not Disclosed by Recruiter,Accounting  /    Finance,IT Software - Other,System Design/Implementation/ERP/CRM,Business Analyst,"Financial services,Recruitment,Service,Analytics,Real estate,Asset management,Project management,Business analysis,Business process,Operations ",,"B.Tech/B.E. - Computers, BCA - Computers, B.Sc - Computers","M.Tech - Computers, MCA - Computers",
8,https://www.naukri.com/job-listings-Senior-Business-Analyst-only-for-Stock-Advisory-Experienced-Candidates-Epic-Research-Pvt-Ltd-Indore-2-to-3-years-260315000447?src=jobsearchDesk&sid=15083904612238&xp=14,Senior Business Analyst(only for Stock Advisory Experienced Candidates,Epic Research Pvt. Ltd.,2 - 3 yrs,Indore,"2,00,000 - 4,00,000 P.A.",Openings: 4,Posted 1 day ago,308,4500+,"INR  2,00,000 - 4,00,000 P.A. Incentives, Yearly Performance Allowance, Referral Allowance etc",Banking  /    Financial Services  /    Broking,"Sales   ,     Retail   ,     Business Development",Channel Sales,Sales Executive / Officer,"Sales & Marketing,Equity Sales,Share Trading,Corporate Sales,Lead Generation,Client Handling,sales,team handling,team leader,Stock advisory,equity advisory,financial research ","1. Excellent at Client handling & servicing.
2. Good communication & presentation skills are must.
3. Presentation skills & working exposure of MS excel and other MS office applications.
4. Team handling and result oriented.",Any Graduate - Any Specialization,Any Postgraduate - Any Specialization,Doctorate Not Required
9,https://www.naukri.com/job-listings-Immediate-Opening-for-Business-Analyst-Enquero-Bangalore-Enquero-Global-Llp-Bengaluru-3rd-Block-Koramangala-2-to-5-years-181017001177?src=jobsearchDesk&sid=15083904612238&xp=15,"Immediate Opening for Business Analyst @ Enquero , Bangalore","Enquero Global Llp  hiring for Enquero , Bangalore",2 - 5 yrs,Bengaluru(3rd Block Koramangala),Not Disclosed by Recruiter,Openings: 2,Posted 1 day ago,42,138,Not Disclosed by Recruiter,IT-Software  /    Software Services,Analytics & Business Intelligence,Analytics & BI,Business Analyst,"rtm,business analysis,time management,requirement authoring,Tableau,rally,Microsoft Excel ","-Basic understanding or exp in working on UI's or dashboards 
-Work closely with technical team members to review technical designs & provide guidance to ensure designs support business requirements 
-Lead reqs gathering and scope definition sessions",Any Graduate - Any Specialization,Any Postgraduate - Any Specialization,Doctorate Not Required
10,https://www.naukri.com/job-listings-DSIT-GCC-Business-Analyst-Shell-India-Markets-Private-Limited-Bengaluru-6-to-8-years-171017900504?src=jobsearchDesk&sid=15083904612238&xp=16,DSIT - GCC - Business Analyst,Shell India Markets Private Limited,6 - 8 yrs,Bengaluru,Not Disclosed by Recruiter,Openings: 1,Posted 2 days ago,Less than 10,200,Not Disclosed by Recruiter,IT-Software  /    Software Services,"IT Software - ERP   ,     CRM",System Design/Implementation/ERP/CRM,Business Analyst,"Purchase Order,Material Management,SAP MM Module,Warehouse Management,Master Data,Solution Design,Solution Development,Invoice Verification,Technical Design,User Experience,SAP Functional,implementations,ERP,configuration ","Requirements 	:Key competences:    SAP experienced    Track-record of successful ERP/ systems implementations covering MM    At least two, preferably more than three prior R/3 (or similar) implementation experiences; either as a team member or consultant.    Excellent analytical and problem-solving skills    Delivery focused with doer/hands-on attitude    Skilled in requirements gathering and documenting from a technical solution perspective    Ability to participate in blueprint and design sessions, review options and provide recommendations while communicating the benefits, risks, and constraints to both the business and IT stakeholders    Excellent written and spoken English communication skills    Organized and methodical. Ability to plan and implement per plan though coping with a level of uncertainty and risk    Ability to prioritize and multi-task with a consistent track record of meeting deadlines while optimizing customer satisfaction    Keeps oversight of all activities in his space, but with eye for detail    Experienced virtual team worker    Experience working on project(s) with IT/application and data components    Effective influencer able to influence without direct reporting relationshipsPreferences:    Experienced in Global working environment    Project Management Experience a plus    Business Analysis Certification (or comparable) a plus    SAP Certification a plus    Experience in ABAP a plus    Experience of working in Agile projectsBehaviors:Authenticity:    Inspire by personal integrity, transparency and humility    Resilient under pressure, strengthened by adversity    Assess risk and take decisions under pressure Performance:    Lead delivery of extraordinary outcomes for the business, especially apply changes without business interruptionGrowth:    Set direction and capture opportunities to generate sustainable value    Active in external environment for new perspectives and opportunities. Especially build up further technical knowledge by gathering information from the outside worldCollaboration:    Collaborate across boundaries at pace, embrace diversity and cultures    Influence without formal authority.",Any Graduate - Any Specialization,Any Postgraduate - Any Specialization,Doctorate Not Required
11,https://www.naukri.com/job-listings-DSIT-Retail-Business-Analyst-Non-Fuels-Shell-India-Markets-Private-Limited-Bengaluru-8-to-12-years-171017900166?src=jobsearchDesk&sid=15083904612238&xp=17,DSIT - Retail - Business Analyst (Non Fuels),Shell India Markets Private Limited,8 - 12 yrs,Bengaluru,Not Disclosed by Recruiter,Openings: 1,Posted 2 days ago,Less than 10,143,Not Disclosed by Recruiter,Chemicals  /    PetroChemical  /    Plastic  /    Rubber,Analytics & Business Intelligence,Analytics & BI,Business Analyst,"business analysis,stakeholder management,feasibility studies,database design,retail business,end user ","Knowledge of Business Analysis techniques and tools. Agile project experience. Understanding of systems engineering concepts and data/process analysis and modeling. Knowledge of the technology landscape including current and future developments and the most commonly available products and integrated solutions. Ability to take a systematic and analytical approach to problem solving and pay close attention to detail. Experience analyzing the alignment between business requirements and system capabilities. Strong interpersonal and influencing skills. Ability to communicate concisely and clearly. CBAP (Certified Business Analysis Professional) or PMI-PBA certification preferred. Lean Practitioner training and experience are an asset. Ability to perform risk/return analysis, business domain analysis, and market and competitor analysis Expertise on Retail category management and supply chain preferred",Any Graduate - Any Specialization,Any Postgraduate - Any Specialization,Doctorate Not Required
12,https://www.naukri.com/job-listings-Dsit-Retail-Business-Analyst-settlements-Shell-India-Markets-Private-Limited-Bengaluru-8-to-12-years-171017900154?src=jobsearchDesk&sid=15083904612238&xp=18,Dsit- Retail - Business Analyst (settlements),Shell India Markets Private Limited,8 - 12 yrs,Bengaluru,Not Disclosed by Recruiter,Openings: 1,Posted 2 days ago,Less than 10,186,Not Disclosed by Recruiter,Chemicals  /    PetroChemical  /    Plastic  /    Rubber,Analytics & Business Intelligence,Analytics & BI,Business Analyst,"Use Cases,Problem Management,Stakeholder Management,Business Analysis,SCOPE,Change Management,Business Process,System Integration,Feasibility Studies,Database Design ","Reporting to ADL Settlements Typical Years of Experience: 8 to 12 years of corporate IT experience Minimum Education or Certification: 4-year Degree related to IT Typical Job Grade of Supervisor/Manager: JG2 or higherSpecial Challenges: Respond to organizational and environmental changes during in-progress activities. Guide business stakeholders to gain acceptance / sign-off despite competing objectives. Manage requirements to the smallest set that will provide the biggest impact in advancing business objectives and end-user buy-in. Describe technology in terms easily understood by business customers and set realistic customer expectations for the project outcome. Adjust customer expectations in accordance with changes in scope. Generate innovative approaches to existing problems or new opportunities. Work closely with stakeholders to build trust and understand their goals, motivations, constraints, risks, and operating environment. Skills & Requirements Knowledge of Business Analysis techniques and tools. Agile project experience. Understanding of systems engineering concepts and data/process analysis and modeling. Knowledge of the technology landscape including current and future developments and the most commonly available products and integrated solutions. Ability to take a systematic and analytical approach to problem solving and pay close attention to detail. Experience analyzing the alignment between business requirements and system capabilities. Strong interpersonal and influencing skills. Ability to communicate concisely and clearly. CBAP (Certified Business Analysis Professional) or PMI-PBA certification preferred. Lean Practitioner training and experience are an asset. Ability to perform risk/return analysis, business domain analysis, and market and competitor analysis Expertise on Retail category management and supply chain preferred Can master multiple different technology platforms in parallel in terms of concept, configuration and co-deployment Knows which threats can happen to an IT solution, and has practised penetration tests and remediation implementation; takes security personal",Any Graduate - Any Specialization,Any Postgraduate - Any Specialization,Doctorate Not Required
13,https://www.naukri.com/job-listings-DSIT-Retail-Business-Analyst-Shell-India-Markets-Private-Limited-Bengaluru-8-to-12-years-171017900153?src=jobsearchDesk&sid=15083904612238&xp=19,DSIT - Retail - Business Analyst,Shell India Markets Private Limited,8 - 12 yrs,Bengaluru,Not Disclosed by Recruiter,Openings: 1,Posted 2 days ago,Less than 10,163,Not Disclosed by Recruiter,Chemicals  /    PetroChemical  /    Plastic  /    Rubber,Analytics & Business Intelligence,Analytics & BI,Business Analyst,"Use Cases,Business Analysis,Change Management,Stakeholder Management,Business Process,System Integration,Feasibility Studies,Database Design,Problem Management,Retail Business ","Knowledge of Business Analysis techniques and tools. Agile project experience. Understanding of systems engineering concepts and data/process analysis and modeling. Knowledge of the technology landscape including current and future developments and the most commonly available products and integrated solutions. Ability to take a systematic and analytical approach to problem solving and pay close attention to detail. Experience analyzing the alignment between business requirements and system capabilities. Strong interpersonal and influencing skills. Ability to communicate concisely and clearly. CBAP (Certified Business Analysis Professional) or PMI-PBA certification preferred. Lean Practitioner training and experience are an asset. Can master multiple different technology platforms in parallel in terms of concept, configuration and co-deployment Knows which threats can happen to an IT solution, and has practised penetration tests and remediation implementation; takes security personal",Any Graduate - Any Specialization,Any Postgraduate - Any Specialization,Doctorate Not Required
14,https://www.naukri.com/job-listings-Business-Analyst-Hitouch-Technologies-P-Ltd-Agra-2-to-5-years-171017002423?src=jobsearchDesk&sid=15083904612238&xp=20,Business Analyst,Hitouch Technologies (P) Ltd.,2 - 5 yrs,Agra,"2,50,000 - 5,00,000 P.A.",Openings: 2,Posted 2 days ago,Less than 10,114,"INR  2,50,000 - 5,00,000 P.A.",IT-Software  /    Software Services,"IT Software - Application Programming   ,     Maintenance",System Design/Implementation/ERP/CRM,Business Analyst,Business Analyst ,Please refer to the Job description above,Any Graduate - Any Specialization,Any Postgraduate - Any Specialization,Doctorate Not Required
15,https://www.naukri.com/job-listings-GC-Business-Analyst-Shell-India-Markets-Private-Limited-Chennai-4-to-5-years-171017901087?src=jobsearchDesk&sid=15083904612238&xp=21,GC Business Analyst,Shell India Markets Private Limited,4 - 5 yrs,Chennai,Not Disclosed by Recruiter,Openings: 1,Posted 2 days ago,Less than 10,106,Not Disclosed by Recruiter,Chemicals  /    PetroChemical  /    Plastic  /    Rubber,Analytics & Business Intelligence,Analytics & BI,Business Analyst,"Accounting Entries,Budgeting,Finance,MIS,Business Planning,Sales Operations,Data Quality,Business Analysis,Variance Analysis,Cost Management,ERP systems,business intelligence ","Requirements :    Qualified /Part qualified Accountant (CA/ICWA/ CIMA/ACCA/MBA) with up to 5 years of post-qualification experience    Experience of understanding the ERP systems especially GSAP R3, BW and GPMR is preferred    Experience in business intelligence tools like Spotfire, BI4, etc is preferred    Good working knowledge of Microsoft Excel is required.    Experience of working in a virtual environment is preferred    Good communication skills with the proven ability to effectively challenge senior management    Pro-active approach and the ability to identify and support resolving First Time right issues (eg: accounting & reporting issues, mrd issues) in a dynamic environment.",Any Graduate - Any Specialization,"CA, ICWA (CMA), MBA/PGDM - Any Specialization",Doctorate Not Required
16,https://www.naukri.com/job-listings-PTIT-Business-Analyst-Shell-India-Markets-Private-Limited-Bengaluru-2-to-4-years-171017901206?src=jobsearchDesk&sid=15083904612238&xp=22,PTIT - Business Analyst,Shell India Markets Private Limited,2 - 4 yrs,Bengaluru,Not Disclosed by Recruiter,Openings: 1,Posted 2 days ago,10,188,Not Disclosed by Recruiter,IT-Software  /    Software Services,"IT Software - Application Programming   ,     Maintenance",System Design/Implementation/ERP/CRM,Business Analyst,"business analysis,usability,risk management,business applications,information management,service level,interaction design,application design,load balancing,software development,Scrum,XML,JSON,RESTFUL API ","Requirements :Experience with process design and creation of communication materials in PowerPoint and excel required.Experience with Agile way of working, such as Scrum software development framework.Expertise in specific BA techniques, tools or business areas. Proficient in the majority of the BA knowledge areas.Prior experience in IT, HR or oil and gas a plusAble to link technical solutions with business strategy when working with business partners.Is able to plan and schedule own work competently for short term assignmentsExhibits customer first behaviors with an emphasis on quality and operational efficiencyAbility to gather requirements and shape new solutions with minimal amount of clarity-should be willing to work with uncertainty and incomplete information. Skilled in adaptive methodologies such as DSDM, Scrum and XPFamiliar with the Software Development Life CycleUnderstand the large and complex technical landscape Displays Inter-Personal Effectiveness: build effective and positive relationships that are open and respectful of personal and cultural differences, and work collaboratively with colleagues of different points of viewStakeholder Management: understand, work efficiently and communicate effectively within a complex organisation with multiple stakeholdersProactive, self-motivated, takes initiative, and requires minimal supervisionKnowledge of development tools and methodologies.         Know how databases and SQL queries are used but for SharePoint queries these days you need to know CAML.         Knowledge of PowerShell in combination with SharePoint.         For integration and exchange this person needs to know XML, JSON, RESTFUL API and WCF.          Ask for experience with Business Connectivity Services in SharePoint . This is used to integrate the data model of other business applications like SAP. It shows the level of experienced some one has even if we will not use the technique.         Experience using Active Directory groups for security. This is a helpful experience even if not possible in our cloud environment.         A true web developer knows about design patterns like MVP (Model-View-Presenter), MVC (Model-View-Controller). If familiar with user interface development and JavaScript the person will be familiar with Angular, Knockout, Bootstrap in combination with JS and SharePoint         Experience with  development environment like TFS (Team Foundation Server), deployment of solution packages (WSP files), SharePoint Designer, Visual Studio, test tools and methodologies (Pex and Moles)Ability to work effectively and manage relationships with senior Business leaders, peers and subordinates, in a virtual, geographically dispersed and cross cultural environment.",Any Graduate - Any Specialization,Any Postgraduate - Any Specialization,Doctorate Not Required
17,https://www.naukri.com/job-listings-Business-Analyst-ENTERPRISE-IT-EXPERTS-PRIVATE-LIMITED-Bengaluru-1-to-4-years-171017005492?src=jobsearchDesk&sid=15083904612238&xp=23,Business Analyst,ENTERPRISE IT EXPERTS PRIVATE LIMITED,1 - 4 yrs,Bengaluru,"2,00,000 - 4,50,000 P.A.",Openings: 10,Posted 2 days ago,49,191,"INR  2,00,000 - 4,50,000 P.A.",IT-Software  /    Software Services,Analytics & Business Intelligence,Analytics & BI,Business Analyst,"hr processes,mba,business analysis,ms office,communication skills ",Please refer to the Job description above,"Any Graduate - Any Specialization, B.Com",Any Postgraduate - Any Specialization,Doctorate Not Required
18,https://www.naukri.com/job-listings-GFIT-Business-Analyst-Sharepoint-i-d-Lifecycle-Delivery-Shell-India-Markets-Private-Limited-Bengaluru-4-to-6-years-171017900507?src=jobsearchDesk&sid=15083904612238&xp=25,GFIT Business Analyst - Sharepoint (i&d) Lifecycle Delivery,Shell India Markets Private Limited,4 - 6 yrs,Bengaluru,Not Disclosed by Recruiter,Openings: 5,Posted 2 days ago,Less than 10,180,Not Disclosed by Recruiter,IT-Software  /    Software Services,"IT Software - DBA   ,     Datawarehousing",System Design/Implementation/ERP/CRM,Business Analyst,"data migration,quality improvement,information management,service delivery,information retrieval,records management,quality management,data conversion,document management,sharepoint ","Requirements 	Skills & Requirements:    Has a degree or diploma from a post secondary institution (can be in a business specialty) or holds a professional qualification.    Is familiar with the principles and practices involved in development and maintenance of I&D solutions and services delivery.    Has had practical involvement in all stages of the I&D lifecycle from information creation to disposition.    Possesses a general understanding of the business applications of I&D and related systems.    Demonstrates an understanding of current developments in the application of I&D and is able to assimilate and interpret advice from specialists.    Communicates well, both orally and in writing and has the skill to influence through persuasion in a formal context.    Has substantial experience of dealing with internal and external users, other staff, developers and equipment/service suppliers.    Demonstrates competence in evaluating and assimilating clients policy frameworks, management structures and reporting procedures, with specific emphasis on the I&D environment.    Has a good understanding of the organization's business processes and their degree of dependence on systems specific to I&D.    Has in-depth commercial and technical expertise and is aware of service level agreements and their significance and has a general understanding of the customer environment.    Demonstrates the special leadership skills needed to handle innovation and change resulting from the implementation of new I&D and technology solutions.    Demonstrates good negotiation skills with experience of dealing with users, other staff and suppliers.    Understands and is able to put in practice of CI methodology in support of Operational Excellence Activities          Is familiar with GRM and the IM Compliance standards                                                                       Job Experience Requirements:    Minimum of 4 years proven experience working in an I&D operational role    Minimum of 4 years supporting teams and individuals across multiple locations    Document management experience (preferably in SharePoint) is a plus                                                               Job Competence Requirements:    These are maximum requirements so room should be allowed for in-role development.I&D Value Exploitation:	SkillI&D Strategy & Governance:	KnowledgeI&D Design Integrity:	KnowledgeI&D Lifecycle & Quality Management:	MasteryI&D Business Analytics:	SkillMS Excel	Mastery (min. Skill)MS SharePoint	Mastery (min. Skill).","Any Graduate - Any Specialization, Diploma - Any Specialization",Any Postgraduate - Any Specialization,Doctorate Not Required
19,https://www.naukri.com/job-listings-Dsit-epf-Junior-Business-Analyst-Shell-India-Markets-Private-Limited-Bengaluru-1-to-3-years-171017900453?src=jobsearchDesk&sid=15083904612238&xp=26,Dsit-epf- Junior Business Analyst,Shell India Markets Private Limited,1 - 3 yrs,Bengaluru,Not Disclosed by Recruiter,Openings: 1,Posted 2 days ago,10,234,Not Disclosed by Recruiter,IT-Software  /    Software Services,"IT Software - ERP   ,     CRM",System Design/Implementation/ERP/CRM,Business Analyst,"Accounting,Finance,Inbound,Outbound,Solution Design,Solution Development,Cash Management,Technical Design,Financial Control,Business Analysis,SAP,Accounts Receivable,Configuration,Interface,Data ","Requirements :Key competences:    SAP experienced    Delivery focused with doer/hands-on attitude    Skilled in requirements gathering and documenting from a technical solution perspective    Ability to participate in blueprint and design sessions, review options and provide recommendations while communicating the benefits, risks, and constraints to both the business and IT stakeholders    Excellent written and spoken English communication skills    Organized and methodical. Ability to plan and implement according to plan though coping with a level of uncertainty and risk    Ability to prioritize and multi-task with a consistent track record of meeting deadlines while optimizing customer satisfaction    Keeps oversight of all activities in his space, but with eye for detail    Experienced virtual team worker    Experience working on project(s) with IT/application and data components    Effective influencer able to influence without direct reporting relationshipsBehaviors:Authenticity:    Inspire by personal integrity, transparency and humility    Resilient under pressure, strengthened by adversity    Assess risk and take decisions under pressure Performance:    Lead delivery of extraordinary outcomes for the business, especially apply changes without business interruption Growth:    Set direction and capture opportunities to generate sustainable value    Active in external environment for new perspectives and opportunities. Especially build up further technical knowledge by gathering information from the outside world Collaboration:    Collaborate across boundaries at pace, embrace diversity and cultures    Influence without formal authority Preferences:    Experienced in Global working    Project Management Experience a plus    Business Analysis Certification (or comparable) a plus    SAP Certification a plus    Experience in ABAP a plus.",Any Graduate - Any Specialization,Any Postgraduate - Any Specialization,Doctorate Not Required
20,https://www.naukri.com/job-listings-GFIT-Senior-Business-Analyst-Shell-India-Markets-Private-Limited-Bengaluru-7-to-10-years-171017900386?src=jobsearchDesk&sid=15083904612238&xp=27,GFIT - Senior Business Analyst,Shell India Markets Private Limited,7 - 10 yrs,Bengaluru,Not Disclosed by Recruiter,Openings: 1,Posted 2 days ago,11,158,Not Disclosed by Recruiter,Chemicals  /    PetroChemical  /    Plastic  /    Rubber,Analytics & Business Intelligence,Analytics & BI,Business Analyst,"Finance,Business Analysis,FX,Portfolio Management,Investment Portfolio,Financial Management,Data Management,Foreign Exchange,Cash Book ","Typical Experience: 7 to 10 years relevant working experience.    Strong Business Analysis Skills (5+ years Business Analysis experience)    CBAP certification preferred    Knowledge of  Agile and Waterfall Project Methodologies    Minimum Education or Certification: 3-year degree    Knowledge or experience of one or more of the following would be beneficial    Strong knowledge of business and solutions used in one or more of the following areas : Treasury, eBanking, Pensions and Insurance    Treasury and specifically Cash Management, Account Payables and Account Receivables processes. Banking knowledge, such as Payment and Bank Statement would be an advantage Additional Information:The Treasury & eBanking, Pensions and Insurance portfolio consist out of 2 key domains. 1. Treasury & eBanking 2. Pensions & Insurance The Business Analysts in both areas will need to work closely together, leverage and exchange knowledge and experience in order to further optimise the portfolio.",Any Graduate - Any Specialization,Any Postgraduate - Any Specialization,Doctorate Not Required
21,https://www.naukri.com/job-listings-GFIT-Business-Analyst-Sharepoint-i-d-Lifecycle-Delivery-Shell-India-Markets-Private-Limited-Bengaluru-4-to-6-years-171017900521?src=jobsearchDesk&sid=15083904612238&xp=28,GFIT Business Analyst - Sharepoint;  (i&d) Lifecycle Delivery,Shell India Markets Private Limited,4 - 6 yrs,Bengaluru,Not Disclosed by Recruiter,Openings: 1,Posted 2 days ago,Less than 10,213,Not Disclosed by Recruiter,IT-Software  /    Software Services,"IT Software - DBA   ,     Datawarehousing",System Design/Implementation/ERP/CRM,Business Analyst,"data migration,quality improvement,information management,service delivery,information retrieval,records management,quality management,data conversion,document management,o365,sharepoint ","Requirements :Skills & Requirements:    Has a degree or diploma from a post secondary institution (can be in a business specialty) or holds a professional qualification.    Is familiar with the principles and practices involved in development and maintenance of I&D solutions and services delivery.    Has had practical involvement in all stages of the I&D lifecycle from information creation to disposition.    Possesses a general understanding of the business applications of I&D and related systems.    Demonstrates an understanding of current developments in the application of I&D and is able to assimilate and interpret advice from specialists.    Communicates well, both orally and in writing and has the skill to influence through persuasion in a formal context.    Has substantial experience of dealing with internal and external users, other staff, developers and equipment/service suppliers.    Demonstrates competence in evaluating and assimilating clients policy frameworks, management structures and reporting procedures, with specific emphasis on the I&D environment.    Has a good understanding of the organisations business processes and their degree of dependence on systems specific to I&D.    Has in-depth commercial and technical expertise and is aware of service level agreements and their significance and has a general understanding of the customer environment.    Demonstrates the special leadership skills needed to handle innovation and change resulting from the implementation of new I&D and technology solutions.    Demonstrates good negotiation skills with experience of dealing with users, other staff and suppliers.    Understands and is able to put in practice of CI methodology in support of Operational Excellence Activities          Is familiar with GRM and the IM Compliance standards                                                                       Job Experience Requirements:    Minimum of 4 years proven experience working in an I&D operational role    Minimum of 4 years supporting teams and individuals across multiple locations    Document management experience (preferably in SharePoint) is a plus.","Any Graduate - Any Specialization, Diploma - Any Specialization",Any Postgraduate - Any Specialization,Doctorate Not Required
