,Company_Name,Design_Role,Doctorate,Experience,Functional_Area,Industry,Job_Application,Job_Link,Job_Post,Job_Title,Job_View,Key_Skills,Location,Num_Openings,PG,Role_Category,Salary,SalaryI,Skill_Experience,UG,Actual_Job_Link
1679,PAREXEL International (India) Pvt. Ltd.,Software Developer,,4 - 7 yrs,"IT Software - DBA   ,     Datawarehousing",IT-Software  /    Software Services,23,https://www.naukri.com/job-listings-Business-Analytics-and-Optimization-Analyst-PAREXEL-International-India-Pvt-Ltd-Hyderabad-4-to-7-years-210917500364,Posted 28 days ago,Business Analytics and Optimization Analyst,147,Error,Hyderabad,,M.Tech,Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,B.Tech/B.E.,https://www.naukri.com/job-listings-Business-Analytics-and-Optimization-Analyst-PAREXEL-International-India-Pvt-Ltd-Hyderabad-4-to-7-years-210917500364
1680,Oyster Pearl Services Pvt. Ltd,IT/Networking-Manager,,3 - 8 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,104,https://www.naukri.com/job-listings-Business-Development-Executive-Oyster-Pearl-Services-Pvt-Ltd-Delhi-NCR-Chennai-3-to-8-years-240817001103,Posted 56 days ago,Business Development Executive,798,Business Development ,"Delhi NCR,    Chennai",,,Admin/Maintenance/Security/Datawarehousing,"INR  10,00,000 - 12,00,000 P.A.","10,00,000 - 12,00,000 P.A.",Please refer to the Job description above,,https://www.naukri.com/job-listings-Business-Development-Executive-Oyster-Pearl-Services-Pvt-Ltd-Delhi-NCR-Chennai-3-to-8-years-240817001103
1681,Error,,,Error,,,66,https://www.naukri.com/job-listings-ICF-BCM-India-and-Global-Workplace-BCM-Sr-Analyst-Accenture-Solutions-Pvt-Ltd-Mumbai-3-to-5-years-180917900394,Posted: 31 days ago,Error,121,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-ICF-BCM-India-and-Global-Workplace-BCM-Sr-Analyst-Accenture-Solutions-Pvt-Ltd-Mumbai-3-to-5-years-180917900394
1682,Savitriya Technologies Pvt. Ltd.,Business Analyst,,3 - 8 yrs,"IT Software - Application Programming   ,     Maintenance",Banking  /    Financial Services  /    Broking,Less than 10,https://www.naukri.com/job-listings-Business-Analyst-BA-BAM-Savitriya-Technologies-Pvt-Ltd-Not-specified-3-to-8-years-300617503824,Posted 59 days ago,Business Analyst BA / BAM:,34,Error,Not specified,,Post Graduation Not Required,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,B.A,https://www.naukri.com/job-listings-Business-Analyst-BA-BAM-Savitriya-Technologies-Pvt-Ltd-Not-specified-3-to-8-years-300617503824
1683,Value Consulting,Business Analyst,,5 - 10 yrs,"IT Software - ERP   ,     CRM",Strategy  /    Management Consulting Firms,57,https://www.naukri.com/job-listings-Senior-Business-analyst-Value-Consulting-Mumbai-5-to-10-years-211116500405,Posted 59 days ago,Senior Business analyst,652,Error,Mumbai,,Post Graduation Not Required,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,Any Graduate,https://www.naukri.com/job-listings-Senior-Business-analyst-Value-Consulting-Mumbai-5-to-10-years-211116500405
1684,Fidelity Investments,Business Analyst,,5 - 7 yrs,"IT Software - Systems   ,     EDP   ,     MIS",Banking  /    Financial Services  /    Broking,11,https://www.naukri.com/job-listings-Business-Analyst-Fidelity-Investments-Bengaluru-5-to-7-years-290917500582,Posted 20 days ago,Business Analyst,88,Error,Bengaluru,,MBA/PGDM,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,"Graduate/ Post Graduate in any discipline 
5 7 years of relevant experience",B.B.A / B.M.S,https://www.naukri.com/job-listings-Business-Analyst-Fidelity-Investments-Bengaluru-5-to-7-years-290917500582
1685,ECPS PVT. LT,Business Analyst,,1 - 4 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,29,https://www.naukri.com/job-listings-BUSINESS-ANALYST-ECPS-PVT-LT-Bengaluru-1-to-4-years-250917501293,Posted 24 days ago,BUSINESS ANALYST,183,Error,Bengaluru,,Post Graduation Not Required,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,B.Tech/B.E.,https://www.naukri.com/job-listings-BUSINESS-ANALYST-ECPS-PVT-LT-Bengaluru-1-to-4-years-250917501293
1686,LENSKART SOLUTIONS PRIVATE LIMITED,Business Analyst,,1 - 4 yrs,Analytics & Business Intelligence,Retail  /    Wholesale,10,https://www.naukri.com/job-listings-Lenskart-is-Hiring-Business-Analyst-for-Retail-LENSKART-SOLUTIONS-PRIVATE-LIMITED-Delhi-NCR-1-to-4-years-050917600478,Posted 45 days ago,Lenskart is Hiring Business Analyst for Retail,51,Error,Delhi NCR,,,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,,https://www.naukri.com/job-listings-Lenskart-is-Hiring-Business-Analyst-for-Retail-LENSKART-SOLUTIONS-PRIVATE-LIMITED-Delhi-NCR-1-to-4-years-050917600478
1687,Accelyst Solutions Pvt. Ltd.,Technical Support Engineer,,2 - 5 yrs,"IT Software - Application Programming   ,     Maintenance",Internet  /    Ecommerce,Less than 10,https://www.naukri.com/job-listings-Senior-Business-Analyst-Accelyst-Solutions-Pvt-Ltd-Bengaluru-2-to-5-years-260416501520,Posted 59 days ago,Senior Business Analyst,190,Error,Bengaluru,,Post Graduation Not Required,Admin/Maintenance/Security/Datawarehousing,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,B.Tech/B.E.,https://www.naukri.com/job-listings-Senior-Business-Analyst-Accelyst-Solutions-Pvt-Ltd-Bengaluru-2-to-5-years-260416501520
1688,freecharge.in,Business Analyst,,2 - 5 yrs,"IT Software - Application Programming   ,     Maintenance",Internet  /    Ecommerce,Less than 10,https://www.naukri.com/job-listings-Senior-Business-Analyst-freecharge-in-Bengaluru-2-to-5-years-260416500568,Posted 59 days ago,Senior Business Analyst,372,Error,Bengaluru,,Post Graduation Not Required,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,B.Tech/B.E.,https://www.naukri.com/job-listings-Senior-Business-Analyst-freecharge-in-Bengaluru-2-to-5-years-260416500568
1689,FreeCharge,Business Analyst,,2 - 5 yrs,"IT Software - Application Programming   ,     Maintenance",Internet  /    Ecommerce,35,https://www.naukri.com/job-listings-Senior-Business-Analyst-FreeCharge-Delhi-2-to-5-years-260416500435,Posted 59 days ago,Senior Business Analyst,250,Error,Delhi,,Post Graduation Not Required,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,B.Tech/B.E.,https://www.naukri.com/job-listings-Senior-Business-Analyst-FreeCharge-Delhi-2-to-5-years-260416500435
1690,VMware India,Business Analyst,,2 - 6 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,531,https://www.naukri.com/job-listings-Business-Analyst-II-Advanced-Analytics-VMware-India-Bengaluru-2-to-6-years-110917501511,Posted 38 days ago,"Business Analyst II, Advanced Analytics",1125,Error,Bengaluru,,Post Graduation Not Required,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,B.Tech/B.E.,https://www.naukri.com/job-listings-Business-Analyst-II-Advanced-Analytics-VMware-India-Bengaluru-2-to-6-years-110917501511
1691,Obopay Mobile Technology India Pvt. Ltd.,Business Analyst,,3 - 4 yrs,"IT Software - Application Programming   ,     Maintenance",Telecom/ISP,16,https://www.naukri.com/job-listings-Business-Analyst-Obopay-Mobile-Technology-India-Pvt-Ltd-Bengaluru-3-to-4-years-161017500910,Posted 3 days ago,Business Analyst,64,Error,Bengaluru,,MBA/PGDM,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,B.B.A / B.M.S,https://www.naukri.com/job-listings-Business-Analyst-Obopay-Mobile-Technology-India-Pvt-Ltd-Bengaluru-3-to-4-years-161017500910
1692,Green network technology,Business Analyst,,1 - 6 yrs,"IT Software - Application Programming   ,     Maintenance",Banking  /    Financial Services  /    Broking,Less than 10,https://www.naukri.com/job-listings-Business-Analyst-Bank-bilingual-DE-ENG-Green-network-technology-Not-Specified-1-to-6-years-131017500733,Posted 6 days ago,Business Analyst (Bank - bilingual DE/ENG),13,Error,Not Specified,,"M.Tech, MCA",System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,"B.Tech/B.E., BCA, B.Sc",https://www.naukri.com/job-listings-Business-Analyst-Bank-bilingual-DE-ENG-Green-network-technology-Not-Specified-1-to-6-years-131017500733
1693,Green network technology,Business Analyst,,3 - 6 yrs,"IT Software - Application Programming   ,     Maintenance",Banking  /    Financial Services  /    Broking,Less than 10,https://www.naukri.com/job-listings-Business-Analyst-Green-network-technology-Not-Specified-3-to-6-years-131017500728,Posted 6 days ago,Business Analyst,17,Error,Not Specified,,"M.Tech, MCA",System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,"B.Tech/B.E., BCA, B.Sc",https://www.naukri.com/job-listings-Business-Analyst-Green-network-technology-Not-Specified-3-to-6-years-131017500728
1694,netlinksoft,Business Analyst,,5 - 10 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,Less than 10,https://www.naukri.com/job-listings-Sr-Business-Analyst-netlinksoft-Bhopal-5-to-10-years-121017503038,Posted 7 days ago,Sr. Business Analyst,35,Error,Bhopal,,MBA/PGDM,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,B.B.A / B.M.S,https://www.naukri.com/job-listings-Sr-Business-Analyst-netlinksoft-Bhopal-5-to-10-years-121017503038
1695,Excel Intelligence Services Pvt. Ltd,Business Analyst,,3 - 7 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,29,https://www.naukri.com/job-listings-Business-Analyst-Excel-Intelligence-Services-Pvt-Ltd-Bengaluru-3-to-7-years-121017502100,Posted 7 days ago,Business Analyst,173,Error,Bengaluru,,MBA/PGDM,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,B.B.A / B.M.S,https://www.naukri.com/job-listings-Business-Analyst-Excel-Intelligence-Services-Pvt-Ltd-Bengaluru-3-to-7-years-121017502100
1696,Microsemi,Business Analyst,,3 - 8 yrs,IT Software - Other,Semiconductors  /    Electronics,Less than 10,https://www.naukri.com/job-listings-Business-Analyst-2-Microsemi-Hyderabad-3-to-8-years-171017500467,Posted 2 days ago,Business Analyst 2,27,Error,Hyderabad,,"M.Tech, MCA",System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,"B.Tech/B.E., BCA, B.Sc",https://www.naukri.com/job-listings-Business-Analyst-2-Microsemi-Hyderabad-3-to-8-years-171017500467
1697,American Express Company,Business Analyst,,4 - 9 yrs,"IT Software - Systems   ,     EDP   ,     MIS",Telecom/ISP,Less than 10,https://www.naukri.com/job-listings-Business-Analyst-I-American-Express-Company-Gurgaon-4-to-9-years-171017500362,Posted 2 days ago,Business Analyst I,36,Error,Gurgaon,,"M.Tech, MCA",System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,"B.Tech/B.E., BCA, B.Sc",https://www.naukri.com/job-listings-Business-Analyst-I-American-Express-Company-Gurgaon-4-to-9-years-171017500362
1698,TechGlobe Media,Business Analyst,,1 - 6 yrs,"IT Software - Application Programming   ,     Maintenance",Media  /    Entertainment  /    Internet,13,https://www.naukri.com/job-listings-Business-Analyst-TechGlobe-Media-Delhi-1-to-6-years-161017502546,Posted 3 days ago,Business Analyst,81,Error,Delhi,,MBA/PGDM,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,B.B.A / B.M.S,https://www.naukri.com/job-listings-Business-Analyst-TechGlobe-Media-Delhi-1-to-6-years-161017502546
1699,Avatar Group,Business Analyst,,6 - 9 yrs,IT Software - Other,Banking  /    Financial Services  /    Broking,Less than 10,https://www.naukri.com/job-listings-Associate-Business-Analyst-Avatar-Group-Pune-6-to-9-years-131017501967,Posted 6 days ago,Associate - Business Analyst,51,Error,Pune,,MBA/PGDM,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,"Strong experience in business and functional analysis 
 Strong knowledge of data modeling and system data flows
 Excellent knowledge of capital market products",B.B.A / B.M.S,https://www.naukri.com/job-listings-Associate-Business-Analyst-Avatar-Group-Pune-6-to-9-years-131017501967
1700,Superior Group,Business Analyst,,4 - 6 yrs,"IT Software - Application Programming   ,     Maintenance",Recruitment  /    Staffing,19,https://www.naukri.com/job-listings-Business-Analyst-Superior-Group-Bengaluru-4-to-6-years-131017501494,Posted 6 days ago,Business Analyst,90,Error,Bengaluru,,MBA/PGDM,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,"Job Requirements: 			Mandatory Qualifications:
At least 4+ years of experience in Requirements Gathering,  Analysis and Documentation
Excellent Analytical Skills and ability to distil product features into User Interface designs and Technical Requirements
Excellent Use Case Analysis Skills and ability to break down a feature into all the required main flows and exception flows,  and to identify all the relevant business rules
Experience in and ability to create clear and thorough documentation including Process Flows,  Wireframes and Use Cases
Excellent communication and presentation skills
Excellent interpersonal skills and team working skills

Optional but Desirable Qualifications:
Expertise in IOT (Internet of Things) and Retailing
Experience in performing the Business Analyst role in Agile development projects

Education:
MBA is preferred with strong academics
or
Bachelors /  Masters degree with relevant Business Analyst experience",B.B.A / B.M.S,https://www.naukri.com/job-listings-Business-Analyst-Superior-Group-Bengaluru-4-to-6-years-131017501494
1701,Cloudbyz Inc.,Business Analyst,,5 - 10 yrs,"IT Software - Application Programming   ,     Maintenance",Banking  /    Financial Services  /    Broking,10,https://www.naukri.com/job-listings-Business-Analyst-Cloudbyz-Inc-Bengaluru-5-to-10-years-131017500829,Posted 6 days ago,Business Analyst,119,Error,Bengaluru,,"M.Tech, MCA",System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,"B.Tech/B.E., BCA, B.Sc",https://www.naukri.com/job-listings-Business-Analyst-Cloudbyz-Inc-Bengaluru-5-to-10-years-131017500829
1702,Suryoday Small Finance bank,"Permanent Job, Full Time",,2 - 5 yrs,Other,Banking  /    Financial Services  /    Broking,Less than 10,https://www.naukri.com/job-listings-Business-Analyst-Suryoday-Small-Finance-bank-Navi-Mumbai-2-to-5-years-300817600165,Posted 51 days ago,Business Analyst,53,Error,Navi Mumbai,,"MCA - Computers, Post Graduation Not Required, MBA/PGDM - Any Specialization, Information Technology",Other,"INR  3,00,000 - 4,75,000 P.A.","3,00,000 - 4,75,000 P.A.",Please refer to the Job description above,"BCA - Computers, B.Tech/B.E. - Any Specialization, Computers",https://www.naukri.com/job-listings-Business-Analyst-Suryoday-Small-Finance-bank-Navi-Mumbai-2-to-5-years-300817600165
1703,Obopay Mobile Technology India Pvt. Ltd.,Business Analyst,,7 - 10 yrs,"IT Software - Application Programming   ,     Maintenance",Telecom/ISP,23,https://www.naukri.com/job-listings-Senior-Business-Analyst-Obopay-Mobile-Technology-India-Pvt-Ltd-Bengaluru-7-to-10-years-161017500916,Posted 3 days ago,Senior Business Analyst,136,Error,Bengaluru,,MBA/PGDM,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,B.B.A / B.M.S,https://www.naukri.com/job-listings-Senior-Business-Analyst-Obopay-Mobile-Technology-India-Pvt-Ltd-Bengaluru-7-to-10-years-161017500916
1704,UiPath Robotic Automation Process India Pvt Ltd,Business Analyst,,3 - 8 yrs,IT Software - Other,IT-Software  /    Software Services,22,https://www.naukri.com/job-listings-Robotic-Process-Automation-Business-Analyst-UiPath-Robotic-Automation-Process-India-Pvt-Ltd-Bengaluru-3-to-8-years-131017501469,Posted 6 days ago,Robotic Process Automation Business Analyst,116,Error,Bengaluru,,MBA/PGDM,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,B.B.A / B.M.S,https://www.naukri.com/job-listings-Robotic-Process-Automation-Business-Analyst-UiPath-Robotic-Automation-Process-India-Pvt-Ltd-Bengaluru-3-to-8-years-131017501469
1705,Microsemi,Business Analyst,,3 - 8 yrs,IT Software - Other,Semiconductors  /    Electronics,Less than 10,https://www.naukri.com/job-listings-Business-System-Analyst-Microsemi-Hyderabad-3-to-8-years-171017500458,Posted 2 days ago,Business System Analyst,15,Error,Hyderabad,,"M.Tech, MCA",System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,"B.Tech/B.E., BCA, B.Sc",https://www.naukri.com/job-listings-Business-System-Analyst-Microsemi-Hyderabad-3-to-8-years-171017500458
1706,ARRIS Group Inc.,System Analyst,,3 - 8 yrs,"IT Software - ERP   ,     CRM",Telecom/ISP,Less than 10,https://www.naukri.com/job-listings-Staff-IT-Business-Sys-Analyst-ARRIS-Group-Inc-Bengaluru-3-to-8-years-171017500473,Posted 2 days ago,Staff IT Business Sys Analyst,23,Error,Bengaluru,,"M.Tech, MCA",Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,"Degree/ Masters in Financial Accounting or management or related discipline (CA/ ICWA with Oracle Apps Functional experience preferred)

8 years or more overall experience in Oracle Apps ERP implementation and support

Experience as a resource in the implementation lifecycle of at least 1 Oracle Fusion Cloud project (Release 10 or later) 
A minimum of 3 years of experience implementing some combination of Oracle Financials applications such as: General Ledger (GL), Sub-ledger Accounting (SLA), Financial Accounting Hub (FAH), Accounts Receivables (AR), Accounts Payables (AP), Cash Management, Fixed Assets, Treasury, EBTax, Advanced Global Intercompany Systems (AGIS), Payments.  
Managing and implementing Oracle Financials or Support as a track lead or architect.  
Exposure in a large enterprise implementation or support is desirable","B.Tech/B.E., BCA, B.Sc",https://www.naukri.com/job-listings-Staff-IT-Business-Sys-Analyst-ARRIS-Group-Inc-Bengaluru-3-to-8-years-171017500473
1707,"Crossover Markets, Inc",Manager - Market Research /  Consumer Insights / Industry Analysis,,3 - 8 yrs,"Marketing   ,     Advertising   ,     MR   ,     PR   ,     Media Planning",IT-Software  /    Software Services,295,https://www.naukri.com/job-listings-Marketing-Solutions-Analyst-12-5-hr-work-from-Home-Crossover-Markets-Inc-Delhi-NCR-Mumbai-Bengaluru-Chennai-Hyderabad-Pune-3-to-8-years-050917005353,Posted 1 day ago,Marketing Solutions Analyst - $12.5/hr (work from Home),3000+,"Excel,Marketing,Analytics ","Delhi NCR,    Mumbai,    Bengaluru,    Chennai,    Hyderabad,    Pune",Openings: 10,,Marketing,"USD  25,000 P.A.","25,000 P.A.",Please refer to the Job description above,,https://www.naukri.com/job-listings-Marketing-Solutions-Analyst-12-5-hr-work-from-Home-Crossover-Markets-Inc-Delhi-NCR-Mumbai-Bengaluru-Chennai-Hyderabad-Pune-3-to-8-years-050917005353
1708,Error,,,Error,,,91,https://www.naukri.com/job-listings-Analyst-FP-A-BlackRock-Services-India-Pvt-Ltd-Gurgaon-1-to-2-years-131017900956,Posted: 6 days ago,Error,286,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Analyst-FP-A-BlackRock-Services-India-Pvt-Ltd-Gurgaon-1-to-2-years-131017900956
1709,ERBrains IT Solutions Pvt. Ltd.,ERP Consultant,,3 - 6 yrs,"IT Software - ERP   ,     CRM",IT-Software  /    Software Services,18,https://www.naukri.com/job-listings-Microsoft-Dynamics-NAV-Functional-Consultant-finance-ERBrains-IT-Solutions-Pvt-Ltd-Bengaluru-3-to-6-years-151017000135,Posted 4 days ago,Microsoft Dynamics NAV Functional Consultant (finance).,329,"Business Process Analysis,Functional Consultancy,Presales,Microsoft Dynamics NAV,MS SQL Server,Life Cycle,Service Delivery,Managed Services,IT Support,Problem Solving ",Bengaluru,,,Senior Management,"INR  1,00,000 - 6,00,000 P.A. Salary is not a constraint it can go upto your expectation.","1,00,000 - 6,00,000 P.A.",Please refer to the Job description above,,https://www.naukri.com/job-listings-Microsoft-Dynamics-NAV-Functional-Consultant-finance-ERBrains-IT-Solutions-Pvt-Ltd-Bengaluru-3-to-6-years-151017000135
1710,Bnp Paribas,Business Analyst,,4 - 6 yrs,"IT Software - Application Programming   ,     Maintenance",Banking  /    Financial Services  /    Broking,Less than 10,https://www.naukri.com/job-listings-Business-Analyst-Engineering-Bnp-Paribas-Chennai-4-to-6-years-131017502424,Posted 6 days ago,Business Analyst (Engineering),59,Error,Chennai,,MBA/PGDM,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,B.B.A / B.M.S,https://www.naukri.com/job-listings-Business-Analyst-Engineering-Bnp-Paribas-Chennai-4-to-6-years-131017502424
1711,Avatar Group,Business Analyst,,5 - 8 yrs,"IT Software - Application Programming   ,     Maintenance",Banking  /    Financial Services  /    Broking,Less than 10,https://www.naukri.com/job-listings-Business-Analyst-Trade-Finance-Avatar-Group-Chennai-5-to-8-years-131017502242,Posted 6 days ago,Business Analyst - Trade Finance,64,Error,Chennai,,MBA/PGDM,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Trade Finance,B.Com,https://www.naukri.com/job-listings-Business-Analyst-Trade-Finance-Avatar-Group-Chennai-5-to-8-years-131017502242
1712,Artoo,Business Analyst,,3 - 8 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,Less than 10,https://www.naukri.com/job-listings-Business-Analyst-Artoo-amod-3-to-8-years-121017500124,Posted 7 days ago,Business Analyst,22,Error,amod,,Post Graduation Not Required,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,B.Tech/B.E.,https://www.naukri.com/job-listings-Business-Analyst-Artoo-amod-3-to-8-years-121017500124
1713,Seraph Infotech Pvt. Ltd.,Sales/Business Development Manager,,2 - 7 yrs,"Sales   ,     Retail   ,     Business Development",IT-Software  /    Software Services,Less than 10,https://www.naukri.com/job-listings-Business-Development-Executive-Business-Development-Analyst-Seraph-Infotech-Pvt-Ltd-Jaipur-2-to-7-years-020216503417,Posted 59 days ago,Business Development Executive/ Business Development Analyst,180,Error,Jaipur,,MBA/PGDM,Corporate Sales,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,B.B.A / B.M.S,https://www.naukri.com/job-listings-Business-Development-Executive-Business-Development-Analyst-Seraph-Infotech-Pvt-Ltd-Jaipur-2-to-7-years-020216503417
1714,LinuxBean Solution Pvt Ltd,Sales Executive/Officer,,2 - 5 yrs,"Sales   ,     Retail   ,     Business Development",IT-Software  /    Software Services,Less than 10,https://www.naukri.com/job-listings-Business-Development-Executive-Analyst-IT-LinuxBean-Solution-Pvt-Ltd-Indore-2-to-5-years-251116500206,Posted 59 days ago,Business Development Executive/Analyst - IT,231,Error,Indore,,Post Graduation Not Required,Corporate Sales,Not Disclosed by Recruiter,Not Disclosed by Recruiter,"MBA,BE

Additional Information  - Bidding on online portals like oDesk,eLance,UpWork, Freelancer etc",Any Graduate,https://www.naukri.com/job-listings-Business-Development-Executive-Analyst-IT-LinuxBean-Solution-Pvt-Ltd-Indore-2-to-5-years-251116500206
1715,Astute Consultants,Software Developer,,3 - 8 yrs,"IT Software - Application Programming   ,     Maintenance",Recruitment  /    Staffing,49,https://www.naukri.com/job-listings-Sr-Business-Insight-Analyst-Astute-Consultants-Mumbai-3-to-8-years-220417500169,Posted 59 days ago,Sr Business Insight Analyst,325,Error,Mumbai,,MCA,Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,B.Tech/B.E.,https://www.naukri.com/job-listings-Sr-Business-Insight-Analyst-Astute-Consultants-Mumbai-3-to-8-years-220417500169
1716,Seraph InfoTech Private Limited,Sales/Business Development Manager,,2 - 7 yrs,"Sales   ,     Retail   ,     Business Development",IT-Software  /    Software Services,10,https://www.naukri.com/job-listings-Business-Development-Executive-Business-Development-Analyst-Seraph-InfoTech-Private-Limited-Jaipur-2-to-7-years-100817500098,Posted 59 days ago,"Business Development, Executive/Business, Development Analyst",121,Error,Jaipur,,MBA/PGDM,Corporate Sales,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,Any Graduate,https://www.naukri.com/job-listings-Business-Development-Executive-Business-Development-Analyst-Seraph-InfoTech-Private-Limited-Jaipur-2-to-7-years-100817500098
1717,Wisitech InfoSolutions Pvt. Ltd,Business Analyst,,3 - 8 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,Less than 10,https://www.naukri.com/job-listings-Business-Analyst-Wisitech-InfoSolutions-Pvt-Ltd-Delhi-3-to-8-years-100816500611,Posted 59 days ago,Business Analyst,183,Error,Delhi,,MBA/PGDM,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,B.B.A / B.M.S,https://www.naukri.com/job-listings-Business-Analyst-Wisitech-InfoSolutions-Pvt-Ltd-Delhi-3-to-8-years-100816500611
1718,Select Source International Private Limited  hiring for Pega System Analyst,System Analyst,,6 - 8 yrs,"IT Software - Application Programming   ,     Maintenance",Medical  /    Healthcare  /    Hospitals,68,https://www.naukri.com/job-listings-Urgent-Opening-for-the-role-of-Pega-System-Analyst-with-Leading-MNC-Select-Source-International-Private-Limited-Gurgaon-6-to-8-years-210817004723,Posted 59 days ago,Urgent Opening for the role of Pega System Analyst with Leading MNC,336,"Use Cases,Business Analysis,System Analysis,Business Strategy,Business Process,Project Estimation,Production Support,Resource Planning,Senior Management,Communication Skills ",Gurgaon,,,Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,,https://www.naukri.com/job-listings-Urgent-Opening-for-the-role-of-Pega-System-Analyst-with-Leading-MNC-Select-Source-International-Private-Limited-Gurgaon-6-to-8-years-210817004723
1719,Impetus HR Consultants Private Limited,Team Lead/Technical Lead,,5 - 10 yrs,"IT Software - Application Programming   ,     Maintenance",Banking  /    Financial Services  /    Broking,Less than 10,https://www.naukri.com/job-listings-Lead-Business-Planning-Analyst-Impetus-HR-Consultants-Private-Limited-Pune-5-to-10-years-101017007349,Posted 9 days ago,Lead Business Planning Analyst,77,"HTML,Javascript,CSS,JQuery,Html5,MySQL,SQL Database,Business Planning ",Pune,,,Programming & Design,"INR  7,50,000 - 12,00,000 P.A.","7,50,000 - 12,00,000 P.A.",Please refer to the Job description above,,https://www.naukri.com/job-listings-Lead-Business-Planning-Analyst-Impetus-HR-Consultants-Private-Limited-Pune-5-to-10-years-101017007349
1720,Gravitie Knowledge Services India Pvt. Ltd.,Business Analyst,,2 - 5 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,Less than 10,https://www.naukri.com/job-listings-Business-Analyst-Gravitie-Knowledge-Services-India-Pvt-Ltd-Not-specified-2-to-5-years-300617503812,Posted 59 days ago,Business Analyst,53,Error,Not specified,,Post Graduation Not Required,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,Any Graduate,https://www.naukri.com/job-listings-Business-Analyst-Gravitie-Knowledge-Services-India-Pvt-Ltd-Not-specified-2-to-5-years-300617503812
