,Job_Link,Job_Title,Company_Name,Experience,Location,SalaryI,Num_Openings,Job_Post,Job_Application,Job_View,Salary,Industry,Functional_Area,Role_Category,Design_Role,Key_Skills,Skill_Experience,UG,PG,Doctorate
329,https://www.naukri.com/job-listings-Sr-Executive-Quality-Assurance-r-d-Sentiss-Pharma-Pvt-Ltd-Gurgaon-Udyog-Vihar-Industrial-Area-Phase-VI-3-to-5-years-240917000875?src=jobsearchDesk&sid=15083173002206&xp=7,Sr. Executive - Quality Assurance (r&d),Sentiss Pharma Pvt. Ltd,3 - 5 yrs,Gurgaon(Udyog Vihar Industrial Area Phase VI),"3,00,000 - 5,00,000 P.A.",Openings: 1,Posted 21 days ago,638,1459,"INR  3,00,000 - 5,00,000 P.A.",Pharma  /    Biotech  /    Clinical Research,"Engineering Design   ,     R&D",Quality Assurance & Quality Control-Compliance & Regulatory,Quality Assurance & Quality Control-Executive,"Validation,OOS,Quality Assurance,Stability Studies,Finished Goods ",Please refer to the Job description above,,M.Pharma - Pharmacy,
330,https://www.naukri.com/job-listings-Legal-Executives-Lawyers-Advocates-SNI-LEGAL-TECHNOLOGIES-PRIVATE-LIMITED-Gurgaon-1-to-5-years-240917000010?src=jobsearchDesk&sid=15083173002206&xp=9,Legal Executives - Lawyers & Advocates,SNI LEGAL TECHNOLOGIES PRIVATE LIMITED,1 - 5 yrs,Gurgaon,Not Disclosed by Recruiter,Openings: 2,Posted 24 days ago,837,2000+,Not Disclosed by Recruiter,Legal,"Legal   ,     Regulatory   ,     Intellectual Property",Other,Fresher,"drafting,research,writing skills,content writing,excel,word,internet,communication skills,power point,legal,law,editing ","We are looking for young lawyers with 1 to 5 Years of experience post LLB.  Even freshers are welcome. The Candidates should have excellent Internet and communication skills. Ability to write and speak good and correct English is essential. Knowledge of the internet, Word and Excel is a must. The candidates should have excellent skills to do legal research and draft legal petitions, reports, letters and various kind of content used in websites. The candidates should be flexible to work in a non- litigation business environment and also do any work assigned, including data entry. The Candidates should be team players and have the ability to support the business activity in all its modules. The minimum qualification required is LLB.",LLB - Law,"Post Graduation Not Required, LLM - Law",
331,https://www.naukri.com/job-listings-Senior-Executive-HR-DST-Worldwide-Services-India-Pvt-Ltd-Pune-0-to-5-years-240817901543?src=jobsearchDesk&sid=15083173002206&xp=11,Senior Executive - HR,DST Worldwide Services India Pvt. Ltd,0 - 5 yrs,Pune,Not Disclosed by Recruiter,,Posted 22 days ago,541,4000+,Not Disclosed by Recruiter,IT-Software  /    Software Services,"HR   ,     Recruitment   ,     Administration   ,     IR",HR/ Recruitment / IR,HR Executive,"Senior HR Executive,Origin,Orientation,National,Application,Complex,Law,Com,Manager Technology ",,Any Graduate,MBA/PGDM,
332,https://www.naukri.com/job-listings-UNIX-Engineer-Lead-JPMorgan-Chase-Hyderabad-2-to-7-years-240817901066?src=jobsearchDesk&sid=15083173002206&xp=12,UNIX Engineer Lead,JPMorgan Chase,2 - 7 yrs,Hyderabad,Not Disclosed by Recruiter,,Posted 20 days ago,88,956,Not Disclosed by Recruiter,Banking  /    Financial Services  /    Broking,"IT Software - Application Programming   ,     Maintenance",Programming & Design,Project Lead,"Service,Unix,Solaris,Cisco,AIX,SAN,Monitoring,Configuration management,EMC,Perl ",,"B.Tech/B.E., BCA, B.Sc","M.Tech, MCA",
333,https://www.naukri.com/job-listings-Operations-Executive-NK-Kothari-Wealth-Consultants-Pvt-Ltd-Jaipur-0-to-5-years-230917900761?src=jobsearchDesk&sid=15083173002206&xp=14,Operations Executive,NK Kothari Wealth Consultants Pvt. Ltd.,0 - 5 yrs,Jaipur,Not Disclosed by Recruiter,Openings: 1,Posted 25 days ago,590,1189,Not Disclosed by Recruiter,Banking  /    Financial Services  /    Broking,"ITES   ,     BPO   ,     KPO   ,     LPO   ,     Customer Service   ,     Operations",Back Office/Web/Transaction Processing,Associate/Senior Associate -(NonTechnical),"Excel,MS Office Word,Email,Data Entry,Report Preparation,Operations executive,Back office,Trainee,MS office,word ",,"Any Graduate - Any Specialization, B.Com - Commerce, B.A - Economics","MBA/PGDM - Any Specialization, CA, CS",Doctorate Not Required
334,https://www.naukri.com/job-listings-State-Fortification-Officer-Madhya-Pradesh-Nutrition-International-Madhya-Pradesh-5-to-10-years-230917004451?src=jobsearchDesk&sid=15083173002206&xp=15,"State Fortification Officer, Madhya Pradesh",Nutrition International,5 - 10 yrs,Madhya Pradesh,Not Disclosed by Recruiter,,Posted 25 days ago,36,291,Not Disclosed by Recruiter,NGO  /    Social Services  /    Regulators  /    Industry Associations,Other,Other,"Permanent Job, Full Time","Training,Monitoring Tools,Capacity Building,Project Implementation,Program Delivery,Case Studies,Strategy Development,Knowledge Management,Senior Management ","The Fortification Officer will work under the overall guidance of the State Program Representative (SPR) to support implementation of food fortification projects. S/he will be responsible for providing technical and operational assistance to the SPR in implementing NIs fortification projects including Wheat Flour Fortification, Double Fortified Salt and other fortification projects that will be initiated in the state. This includes advocacy, stakeholder management, capacity building, monitoring, analysis and reporting functions1.	Education/Professional Designations/Experience:	Masters degree in Nutrition/ Public Health / Food Technology/Development sciences or other related field. 	Minimum 5 years of experience in managing health and nutrition projects in the states.	Experience in working with state governments and implementing projects through partner NGOs on food fortification will be preferred.	Computer skills, analytical and excellent writing skills are required.	Fluency in English and knowledge of Hindi will be considered as an added advantage.2.	Language Skills	English and Hindi  both oral and written. Good writing skills in English are a pre-requisite. 	Knowledge in other languages will be an advantage.3.	Travel RequirementsFrequent travel within assigned state and occasional travel to other states 4.	Other Specific Requirements:	Broad knowledge of nutrition including micronutrient and related interventions and health systems in India	Project management and data analysis and research skills	Familiar with the monitoring systems in public health/nutrition programmes;	Cross-cultural communication and negotiation skills.	Proficiency in word processing, spread sheets, presentations and internet.	Flexibility to adapt to different work and field environment during national travelHow to apply?Please submit the following documents electronically in one file: Your curriculum vitae, a suitability note for the position of State Fortification Officer and names of three (3) referees to the following email address Asiahr@nutritionintl.org   The application must contain information about current salary drawn and expected.  The applications should be in MS Word, and should have subject State Fortification Officer, Bhopal.  The closing date for receiving applications is October 13, 2017. Only short-listed candidates will receive an acknowledgment and will be called for personal interactions. The starting salary for this position is INR 13,25,956 per annum.",Any Graduate - Any Specialization,,Doctorate Not Required
335,https://www.naukri.com/job-listings-Executive-Cash-Opening-in-Gurgaon-Hitachi-Services-Gurgaon-Udyog-Vihar-0-to-2-years-230917002124?src=jobsearchDesk&sid=15083173002206&xp=17,Executive- Cash Opening in Gurgaon,Hitachi Payment Services,0 - 2 yrs,Gurgaon(Udyog Vihar),"1,25,000 - 2,00,000 P.A.",Openings: 16,Posted 25 days ago,50,412,"INR  1,25,000 - 2,00,000 P.A.",Banking  /    Financial Services  /    Broking,"ITES   ,     BPO   ,     KPO   ,     LPO   ,     Customer Service   ,     Operations",Back Office/Web/Transaction Processing,Associate/Senior Associate -(NonTechnical),"Customer Service,Customer Complaints,Data Entry,Executive Cash ",Please refer to the Job description above,Any Graduate - Any Specialization,,Doctorate Not Required
336,https://www.naukri.com/job-listings-Operation-Executive-Travel-Industry-Mumbai-Amigo-travels-private-limited-Mumbai-2-to-7-years-230917001634?src=jobsearchDesk&sid=15083173002206&xp=18,Operation Executive - Travel Industry || Mumbai,Amigo travels private limited,2 - 7 yrs,Mumbai,"1,50,000 - 4,00,000 P.A.",Openings: 20,Posted 25 days ago,109,607,"INR  1,50,000 - 4,00,000 P.A. Best in the industry",Travel  /    Hotels  /    Restaurants  /    Airlines  /    Railways,"ITES   ,     BPO   ,     KPO   ,     LPO   ,     Customer Service   ,     Operations",Operations,Operations Manager,"Sales Coordination,B2B,Customer Support,Web Technologies ",Please refer to the job description above.,"Any Graduate - Any Specialization, Diploma - Any Specialization, Tourism",Any Postgraduate - Any Specialization,Doctorate Not Required
337,https://www.naukri.com/job-listings-Accounts-Finance-Executive-SCAN-HOLDINGS-P-LIMITED-Delhi-Meera-Bagh-3-to-7-years-230917001314?src=jobsearchDesk&sid=15083173002206&xp=19,Accounts & Finance Executive,SCAN HOLDINGS(P) LIMITED,3 - 7 yrs,Delhi(Meera Bagh),"1,75,000 - 3,00,000 P.A.",Openings: 2,Posted 25 days ago,150,1168,"INR  1,75,000 - 3,00,000 P.A.",Export  /    Import,"Accounts   ,     Finance   ,     Tax   ,     Company Secretary   ,     Audit",Accounts,Accounts Executive/Accountant,"accounts executive,accountant,ca inter,ca persuing,icwa persuing,cost accountant persuing,cost accountant inter,mcom,PGDBM,Experienced Accountant,experienced finance executive,Tally Accountant,Accounts & Finance Executive ","CA inter/ CMA / ICWA Inter/ M.Com / MBA/ PGDBM/ B.Com with complete knowledge of accounting, managing company accounts, balance sheet, bank reconciliation, exports documentation, legal compliance, customer account management, due date reminders for payments, shipping track etc. Candidate must be honest, hard working and team person. should be able to handle work independently.",B.Com - Commerce,"CA - Pursuing , ICWA (CMA), M.Com - Commerce, PG Diploma - Any Specialization, Other",
338,https://www.naukri.com/job-listings-Admin-Executive-Data-Entry-Operator-Back-Office-Executive-at-Panvel-Thakkar-Cements-TPV-at-Panvel-Navi-Mumbai-Navi-Mumbai-Raigad-1-to-6-years-230917000750?src=jobsearchDesk&sid=15083173002206&xp=20,"Admin Executive, Data Entry Operator, Back Office Executive at Panvel",Thakkar Cements / TPV at Panvel Navi Mumbai,1 - 6 yrs,"Navi Mumbai,    Raigad","1,50,000 - 2,25,000 P.A.",Openings: 2,Posted 25 days ago,268,1500+,"INR  1,50,000 - 2,25,000 P.A.",Retail  /    Wholesale,Other,Other,"Permanent Job, Full Time","data entry operation,administration work,back office,letter drafting,admin executive,good typing speed,admin ","- Good at English- Mail & Letter drafting in English- Good Typing Speed in English- Basic knowledge of Tally - Data Entry- Basic Knowledge of Excel, Word.","B.Com - Commerce, BCA - Computers",,
339,https://www.naukri.com/job-listings-Audit-Executive-Vizag-Vijaya-Diagnostic-Centre-Pvt-Ltd-Visakhapatnam-1-to-6-years-230917000563?src=jobsearchDesk&sid=15083173002206&xp=21,Audit Executive - Vizag,Vijaya Diagnostic Centre Pvt. Ltd.,1 - 6 yrs,Visakhapatnam,"1,25,000 - 3,00,000 P.A.",Openings: 2,Posted 25 days ago,112,1184,"INR  1,25,000 - 3,00,000 P.A.",Medical  /    Healthcare  /    Hospitals,"Accounts   ,     Finance   ,     Tax   ,     Company Secretary   ,     Audit",Finance/Audit,Audit Manager,"auditing,healthcare internal audit,healthcare auditing,medical billing auditing ",-- Candidate must have Healthcare Audit experience--Candidate must have good communication and interpersonal skills--Candidate must be ready to work in Vizag,"Any Graduate - Any Specialization, B.Sc - Any Specialization",,
340,https://www.naukri.com/job-listings-US-Accounts-Executive-Systel-Technology-Services-Private-Limited-Hyderabad-1-to-2-years-230917000072?src=jobsearchDesk&sid=15083173002206&xp=22,US Accounts Executive,Systel Technology Services Private Limited,1 - 2 yrs,Hyderabad,Not Disclosed by Recruiter,,Posted 25 days ago,714,2000+,Not Disclosed by Recruiter,IT-Software  /    Software Services,"Accounts   ,     Finance   ,     Tax   ,     Company Secretary   ,     Audit",Accounts,Accounts Executive/Accountant,"Accounting,Finance,Accounts Receivable,Quick Books,Financial Reporting,Accounts Handling,Excel,Invoicing,US Payroll,MS Office ",Please refer to the Job description above,B.Com - Commerce,,
341,https://www.naukri.com/job-listings-Excellent-Opening-for-Accounts-Executive-in-Shipping-MNC-at-Andheri-Anglo-Eastern-Ship-Management-I-PVT-LTD-Mumbai-5-to-10-years-230817005330?src=jobsearchDesk&sid=15083173002206&xp=23,Excellent Opening for Accounts Executive in Shipping MNC at Andheri,Anglo-Eastern Ship Management (I)PVT.LTD,5 - 10 yrs,Mumbai,Not Disclosed by Recruiter,,Posted 22 days ago,1500+,5000+,Not Disclosed by Recruiter,Other,"Accounts   ,     Finance   ,     Tax   ,     Company Secretary   ,     Audit",Accounts,Accounts Executive/Accountant,"Accounting,Service Tax,Income Tax Return,TDS Return,Bank Reconciliation,Advance Tax,Indirect Taxation,Auditing,Finance,Vouchers ",Please refer to the Job description above,Any Graduate,"Any Postgraduate - Any Specialization, CA - Pursuing , Second Attempt",
342,https://www.naukri.com/job-listings-Marketing-Executive-Advance-Emergency-Systems-Pvt-Ltd-Mumbai-Mumbai-Suburbs-2-to-4-years-230817004359?src=jobsearchDesk&sid=15083173002206&xp=24,Marketing Executive,Advance Emergency Systems Pvt. Ltd,2 - 4 yrs,"Mumbai,    Mumbai Suburbs","2,50,000 - 3,00,000 P.A.",Openings: 2,Posted 21 days ago,77,728,"INR  2,50,000 - 3,00,000 P.A.",IT-Software  /    Software Services,"Marketing   ,     Advertising   ,     MR   ,     PR   ,     Media Planning",Marketing,Marketing Manager,"CCTV,Fire Alarm System,Access Control System,Security,Installation,Direct Marketing,marketing executive ",Please refer to the Job description above,"Diploma - Any Specialization, Electronics/Telecommunication",Post Graduation Not Required,Doctorate Not Required
343,https://www.naukri.com/job-listings-Immediate-Opening-for-Business-Development-Executive-E2E-Excite-Marketing-Training-services-i-Pvt-ltd-Bengaluru-Coimbatore-2-to-5-years-230817002160?src=jobsearchDesk&sid=15083173002206&xp=25,Immediate Opening for Business Development Executive,E2E Excite Marketing  Training services i Pvt ltd,2 - 5 yrs,"Bengaluru,    Coimbatore","2,00,000 - 4,50,000 P.A.",Openings: 1,Posted 25 days ago,77,710,"INR  2,00,000 - 4,50,000 P.A. Best in Industry",Advertising  /    PR  /    MR  /    Event Management,"Sales   ,     Retail   ,     Business Development",Corporate Sales,Sales/Business Development Manager,"New Business Development,Sales Strategy,Lead Generation,Client Acquisition,Business Planning,Closure,Negotiation,Sales Achievement ",Please refer to the Job description above,Any Graduate - Any Specialization,,Doctorate Not Required
344,https://www.naukri.com/job-listings-Voice-trainee-Customer-Support-Officer-Mphasis-Limited-Mangalore-0-to-2-years-220917901564?src=jobsearchDesk&sid=15083173002206&xp=28,Voice -trainee Customer Support Officer,Mphasis Limited,0 - 2 yrs,Mangalore,Not Disclosed by Recruiter,,Posted 25 days ago,Less than 10,313,Not Disclosed by Recruiter,IT-Software  /    Software Services,"ITES   ,     BPO   ,     KPO   ,     LPO   ,     Customer Service   ,     Operations",Voice,Associate/Senior Associate -(NonTechnical),"Outbound,Customer support,Call monitoring,Loans,Policies,Workstation,Quality standards,Mortgage,Verbal,Business Executive ",Must possess good product knowledge to identify opportunities to increase product density. Should have excellent communication skills ( both written and verbal). Shift Timings: 6.30pm to 3.30 am / 7.30pm to 4.30am,Any Graduate - Any Specialization,Any Postgraduate - Any Specialization,
345,https://www.naukri.com/job-listings-Front-Office-Executive-Receptionist-Livo-Healthcare-Startup-Hyderabad-1-to-2-years-220917900761?src=jobsearchDesk&sid=15083173002206&xp=29,Front Office Executive / Receptionist,Livo Healthcare - Startup,1 - 2 yrs,Hyderabad,Not Disclosed by Recruiter,,Posted 26 days ago,58,475,Not Disclosed by Recruiter,Internet  /    Ecommerce,"Executive Assistant   ,     Front Office   ,     Data Entry",Other,Receptionist,"front office,receptionist,Front Office Executive,communication skills,invoices ","Skills 1.	Good at handling computer system 2.	Good verbal and written communication skills 3.	Fluent in English, Telugu and Hindi 4.	Basic idea of commercial taxes is a plusExperience Required	: 1 - 2 years Other Criteria	: Only female candidates are preferred Educational Qualification: Any degree or diploma.","Any Graduate - Any Specialization, Diploma - Any Specialization",Any Postgraduate - Any Specialization,Doctorate Not Required
346,https://www.naukri.com/job-listings-Technical-Architect-Scrum-Master-EIT-Services-India-Pvt-Limited-Bengaluru-8-to-13-years-220917900104?src=jobsearchDesk&sid=15083173002206&xp=30,Technical Architect / Scrum Master,EIT Services India Pvt Limited,8 - 13 yrs,Bengaluru,Not Disclosed by Recruiter,,Posted 25 days ago,68,804,Not Disclosed by Recruiter,IT-Hardware & Networking,"IT Software - Application Programming   ,     Maintenance",Programming & Design,Technical Architect,"Technical Architect,Scrum Master,technical design,Architecture,Configuration,J2EE,.NET,IT Security,Testing Automation,VB.NET,Object Oriented Programming,JavaScript,HTML,Software Development ","Qualifications             8+ years of professional experience and a Bachelor of Arts/Science or equivalent degree in computer science or related area of study             2-3 years working experience in Robotic Process Automation, Software Testing Automation or Software Development             Proven experience in of one or more automation technologies (Blue Prism, UiPath, Automation Anywhere or Work Fusion)             Ability and interest to understand customers financial and other business processes             Interest in the construction and understanding of workflows as well as their computer-assisted implementation             Experience in Testing Automation Technology, Microsoft technology (VB.NET, .NET, C#, Windows), Object Oriented Programming (OOP), JavaScript, and HTML             Fluent written and vocal English communication skills","B.A - Any Specialization, B.Sc - Computers, B.Tech/B.E. - Any Specialization, Computers, BCA - Computers",Any Postgraduate - Any Specialization,Doctorate Not Required
347,https://www.naukri.com/job-listings-Sales-Executive-Healthcare-Linde-India-Limited-Chennai-6-to-7-years-220917006895?src=jobsearchDesk&sid=15083173002206&xp=31,Sales Executive - Healthcare,Linde India Limited,6 - 7 yrs,Chennai,Not Disclosed by Recruiter,,Posted 26 days ago,19,264,Not Disclosed by Recruiter,Oil and Gas  /    Energy  /    Power  /    Infrastructure,"Medical   ,     Healthcare   ,     R&D   ,     Pharmaceuticals   ,     Biotechnology",Medical Professional,Medical Officer,sales executive activities ,Please refer to the Job description above,B.Sc - Any Specialization,,
348,https://www.naukri.com/job-listings-Cloud-Native-Big-Data-Architect-13-15-Years-i-d-bangalore-mumbai-Capgemini-Technology-Services-India-Limited-Mumbai-Bengaluru-12-to-15-years-220917006666?src=jobsearchDesk&sid=15083173002206&xp=32,Cloud Native Big Data Architect - 13-15 Years-i&d-bangalore/mumbai,Capgemini Technology Services India Limited,12 - 15 yrs,"Mumbai,    Bengaluru",Not Disclosed by Recruiter,,Posted 22 days ago,147,750,Not Disclosed by Recruiter,IT-Software  /    Software Services,Analytics & Business Intelligence,Analytics & BI,Analytics Manager,"Hadoop,Hive,Pig,Sqoop,HBase,Mapreduce,Hdfs,Spark,YARN,NoSQL ",Please refer to the Job description above,,Post Graduation Not Required,Doctorate Not Required
349,https://www.naukri.com/job-listings-Big-Data-hadoop-Architect-13-18-Yrs-i-d-Bangalore-mumbai-Capgemini-Technology-Services-India-Limited-Bengaluru-Mumbai-12-to-18-years-220917006558?src=jobsearchDesk&sid=15083173002206&xp=34,Big Data-hadoop Architect-13-18 Yrs -i&d- Bangalore/mumbai,Capgemini Technology Services India Limited,12 - 18 yrs,"Bengaluru,    Mumbai",Not Disclosed by Recruiter,,Posted 22 days ago,244,892,Not Disclosed by Recruiter,IT-Software  /    Software Services,Analytics & Business Intelligence,Analytics & BI,Analytics Manager,"Big Data,Hadoop,architect ",Please refer to the Job description above,,,Doctorate Not Required
350,https://www.naukri.com/job-listings-Opening-for-the-post-of-Trainee-Payroll-Executive-Eureka-Outsourcing-Solutions-Pvt-Ltd-Mumbai-Thane-0-to-1-years-220917006469?src=jobsearchDesk&sid=15083173002206&xp=36,Opening for the post of Trainee Payroll Executive,Eureka Outsourcing Solutions Pvt Ltd.,0 - 1 yrs,"Mumbai,    Thane","1,00,000 - 1,25,000 P.A.",,Posted 26 days ago,132,690,"INR  1,00,000 - 1,25,000 P.A.",BPO  /    Call Centre  /    ITES,"HR   ,     Recruitment   ,     Administration   ,     IR",HR/ Recruitment / IR,Payroll Executive,"joining formalities,document verification,account opening,data entry,trainee payroll executive,Documentation,Documentation Executive ",Please refer to the Job description above,Any Graduate - Any Specialization,Post Graduation Not Required,Doctorate Not Required
351,https://www.naukri.com/job-listings-Accounts-Admin-Executive-ONE-Network-an-US-Based-IT-Company-ONE-NETWORK-ENTERPRISE-INDIA-PRIVATE-LTD-Pune-3-to-5-years-220917006174?src=jobsearchDesk&sid=15083173002206&xp=37,"Accounts & Admin Executive @ ONE Network, an US Based IT Company",ONE NETWORK ENTERPRISE INDIA PRIVATE LTD,3 - 5 yrs,Pune,Not Disclosed by Recruiter,Openings: 1,Posted 26 days ago,691,1500+,Not Disclosed by Recruiter,Accounting  /    Finance,"Accounts   ,     Finance   ,     Tax   ,     Company Secretary   ,     Audit",Accounts,Accounts Executive/Accountant,"Accounting,Accounts Payable,Accounts Receivable,Finance,Journal Entries,Expenses,Invoicing,Tally,Financial Statements,Company Accounts,company taxation,company tds ",Please refer to the Job description above,Any Graduate - Any Specialization,CA - Pursuing,Doctorate Not Required
352,https://www.naukri.com/job-listings-Urgent-Requirement-MIS-Executive-Shriram-Life-Insurance-hyderabad-Shriram-Life-Insurance-Company-Limited-Hyderabad-Gachibowli-1-to-5-years-250717002277?src=jobsearchDesk&sid=15083173002206&xp=39,Urgent Requirement - MIS Executive - Shriram Life Insurance -hyderabad,Shriram Life Insurance Company Limited.,1 - 5 yrs,Hyderabad(Gachibowli),"1,00,000 - 3,00,000 P.A.",Openings: 5,Posted 15 days ago,369,2500+,"INR  1,00,000 - 3,00,000 P.A.",Insurance,"ITES   ,     BPO   ,     KPO   ,     LPO   ,     Customer Service   ,     Operations",Back Office/Web/Transaction Processing,Team Leader -(NonTechnical),"mis,excel,mis reporting,mis executive,mis analyst,mis coordinator ",Please refer to the Job description above,Any Graduate - Any Specialization,,
353,https://www.naukri.com/job-listings-Executive-Assistant-pa-to-CEO-assistant-to-CEO-Multifit-Wellness-Pvt-Ltd-Pune-Kalyani-Nagar-0-to-5-years-240917000702?src=jobsearchDesk&sid=15083173002206&xp=40,Executive Assistant/pa to CEO (assistant to CEO),Multifit Wellness Pvt Ltd,0 - 5 yrs,Pune(Kalyani Nagar),"2,25,000 - 4,75,000 P.A.",Openings: 5,Posted 24 days ago,132,618,"INR  2,25,000 - 4,75,000 P.A.",Wellness  /    Fitness  /    Sports  /    Beauty,"Executive Assistant   ,     Front Office   ,     Data Entry",Other,Secretary/PA,"Problem Analysis,Travel Arrangements,Planning Skills,Problem Solving,Report Preparation,Communication Skills ",Please refer to the Job description above,Any Graduate - Any Specialization,Any Postgraduate - Any Specialization,Other Doctorate
354,https://www.naukri.com/job-listings-IoT-Architect-developer-Azure-Radise-International-Hyderabad-6-to-10-years-230917900615?src=jobsearchDesk&sid=15083173002206&xp=41,IoT Architect/developer - Azure,Radise International,6 - 10 yrs,Hyderabad,Not Disclosed by Recruiter,,Posted 22 days ago,32,556,Not Disclosed by Recruiter,IT-Software  /    Software Services,"IT Software - Embedded   ,     EDA   ,     VLSI   ,     ASIC   ,     Chip Design",Programming & Design,Technical Architect,"Android,Mobile Development,IOS,WiFi,Software Development,Web Technologies,Server Side,Web Application Security,Microsoft Azure,Business Opportunity,IoT,Azure,Sensor,SQL,relational databases ",,"B.Tech/B.E. - Any Specialization, Computers, Electronics/Telecommunication, Electrical","Any Postgraduate - Any Specialization, M.Tech - Any Specialization, Computers, Electrical, Electronics/Telecommunication, MS/M.Sc(Science) - Computers, Electronics, Electrical Engineering, MCA - Computers","Ph.D - Computers, Electrical, Electronics/Telecommunication"
355,https://www.naukri.com/job-listings-CIO-IT-Data-Architect-Shell-India-Markets-Private-Limited-Bengaluru-4-to-8-years-230917900293?src=jobsearchDesk&sid=15083173002206&xp=42,CIO IT - Data Architect,Shell India Markets Private Limited,4 - 8 yrs,Bengaluru,Not Disclosed by Recruiter,Openings: 4,Posted 25 days ago,12,305,Not Disclosed by Recruiter,IT-Software  /    Software Services,"IT Software - DBA   ,     Datawarehousing",Programming & Design,Database Architect/Designer,"data architect,system architect,data modelling,data management,data architecture,data analysis,architecture ","Skills and Experiences    Deliverable-oriented with focus on results. Doer/hands-on attitude.    Organized and methodical. Ability to initiate, plan and develop according to plan though coping with a level of uncertainty and risk.    Rigorous, thorough and with a taste for detail.    Experience in a multi-disciplined IT environment with strong expertise in Data Analysis and Modeling.    Experienced, global, virtual team worker    Leadership & negotiating skills and ability to drive change using influence and networking    Ability to build a shared vision and able to communicate well    Knowledge of all architecture aspects and keen to stay up to date with key developments in IT - affinity with the other Enterprise Architecture domains (process, applications, infrastructure, security, ...)    Experience with E-R modelling    Experience with System Architect is a plus",Any Graduate - Any Specialization,Any Postgraduate - Any Specialization,Doctorate Not Required
356,https://www.naukri.com/job-listings-Software-Engineer-Lead-Informatica-JP-Morgan-Chase-Mumbai-Mumbai-0-to-5-years-220917901744?src=jobsearchDesk&sid=15083173002206&xp=44,Software Engineer Lead- Informatica,JP Morgan Chase,0 - 5 yrs,"Mumbai,    Mumbai",Not Disclosed by Recruiter,,Posted 26 days ago,45,563,Not Disclosed by Recruiter,Banking  /    Financial Services  /    Broking,Other,Other,"Permanent Job, Full Time","technology,finance,operations,human resources ",Please see job details section for all requirements,Any Graduate - Any Specialization,Any Postgraduate - Any Specialization,
357,https://www.naukri.com/job-listings-Sales-Executive-Startup-Livo-Healthcare-Hyderabad-1-to-2-years-220917900821?src=jobsearchDesk&sid=15083173002206&xp=45,Sales Executive,Startup - Livo Healthcare,1 - 2 yrs,Hyderabad,Not Disclosed by Recruiter,,Posted 26 days ago,12,233,Not Disclosed by Recruiter,Internet  /    Ecommerce,"Sales   ,     Retail   ,     Business Development",Retail Sales,Sales Executive/Officer,"Field Sales,Business Development,Sales Executive Activities,Market Research,Profitability,Campaigns,Customer Satisfaction,Go Getter,Presentation Skills,Interpersonal Skills ",,Any Graduate - Any Specialization,MBA/PGDM - Any Specialization,
358,https://www.naukri.com/job-listings-Business-Consulting-III-Security-Officer-EIT-Services-India-Pvt-Limited-Bengaluru-5-to-7-years-220917900295?src=jobsearchDesk&sid=15083173002206&xp=46,Business Consulting III - Security Officer,EIT Services India Pvt Limited,5 - 7 yrs,Bengaluru,Not Disclosed by Recruiter,,Posted 26 days ago,10,340,Not Disclosed by Recruiter,IT-Hardware & Networking,"IT Software - Network Administration   ,     Security",Admin/Maintenance/Security/Datawarehousing,System Security,"Security Officer,Change Control Delivery,customer service,VPN,Citrix,design processes,VMWare,networking,TCP,IP protocols,firewalls,Security Services ","Education and Experience Required: Knowledge and Skills Required: College Degree required or equivalent experience,5-7 years experience in relevant technologies of Pointsec (Checkpoint), McAfee, Symantec, andBitLocker products specifically in the LDE space and customer environments.3+ years IT Experience of customer delivery/customer service3 Technical Industry Standard Certifications in Security and/or Network.Network and/or Security Operations Centre Industry ExperienceRelevant industry qualification where applicable.3 Years IT experienceExcellent Documentation SkillsSelf-motivatedWorking knowledge of Network and/or Security TechnologiesExperience in a Support EnvironmentExperience of working within a team environmentExperience in Change Control DeliveryWorking knowledge of Checkpoint productsWorking knowledge of IDS/IPS, VPN Technologies, Authentication Software, Microsoft and CitrixenvironmentsExcellent verbal and written communication skills in language to be supportedAdvanced and evidence of trouble-shooting skills in a technical environmentExcellent analytical and problem solving skillsAdvanced Software and hardware knowledge of computing, storage and peripheral devicesAdvanced proficiency with case management databases and toolsSuperior customer service skillsTelephone and remote support experience. E-support experience, knowledge, and resolution abilityAbility to solve and document solutions for usage of other technicians and customersAbility to mentor new engineersAbility to train peers on solutionsAbility to lead technical action plansLead or provide expertise to teams or projects.Highly Developed knowledge of more complex solutions. Experience with Pointsec (Checkpoint), McAfee, Symantec, andBitLocker products specifically in the LDE space.Good understanding of operating systems both server and client, networking, TCP/IP protocols, and firewalls.Good understanding of encryption and its impact on hardware platforms, 3rd party apps, and relevant software used byfield techs and data recovery as well as Forensics. Knowledge of VMWare helpful.Good written and oral communication skills, including some PowerPoint presentations for accounts and clients.Self-starter, highly motivatedAbility to work with numerous accounts on different vendor lines, custom offerings and requirements.Ability to prioritize projects and work with minimal directionAbility to complete projects on-time and within budgetStrong skills with developing design processes and procedures doc and power point presentationsAbility to work in a team environment/good teamwork skills",Any Graduate - Any Specialization,Any Postgraduate - Any Specialization,Doctorate Not Required
